"GEOID","water","developed","frac_22","frac_23","frac_24","frac_31","forest","frac_42","frac_43","frac_52","frac_71","pasture","cropland","wetland","frac_95","year","county_name","state_fips_code","county_code","n_farms","acres_operated","net_income","land_value_acre","pasture_2011","crp_acres_2011","crp_share_2011","cropland_lag","cropland_change","transition","transition_dir"
29045,0.0125000569969416,0.0276378840208054,0.0190275851637125,0.00296261836774647,0.000284458044916391,0.000811264500953257,0.226442813873291,0.00217324611730874,0.00547419022768736,0.000211146369110793,0.00190523196943104,0.247934103012085,0.412002295255661,0.0365623310208321,0.00407076487317681,2011,"CLARK",29,45,685,253555,9900000,1165,0.247934103012085,20334.1,0.062964077576472,0.39583957195282,0.016162723302841,0,0
29045,0.0124554745852947,0.0280401110649109,0.0197278428822756,0.00314191053621471,0.000364571460522711,0.00127333332784474,0.225255116820335,0.00225268048234284,0.00542259169742465,0.00225555221550167,0.00307269208133221,0.233235254883766,0.422445923089981,0.0365822538733482,0.00447471207007766,2021,"CLARK",29,45,673,241121,24247000,2654,0.247934103012085,20334.1,0.062964077576472,0.412002295255661,0.01044362783432,0,0
29047,0.029725294560194,0.0761977955698967,0.0956135392189026,0.041008222848177,0.0153596578165889,0.00144678971264511,0.148176252841949,1.19045962492237e-05,0.000301381398458034,1.44555806400604e-05,0.000457726273452863,0.430417716503143,0.142329350113869,0.0164133012294769,0.00252658035606146,2001,NA,NA,NA,NA,NA,NA,NA,0.400600612163544,1687.1,0.00662905356836937,NA,NA,NA,NA
29047,0.0291251949965954,0.0718014687299728,0.111210502684116,0.0575324296951294,0.0181867182254791,0.00119867594912648,0.143852263689041,2.80608346656663e-05,0.000315850775223225,4.42170712631196e-05,0.00120034068822861,0.400600612163544,0.145746350288391,0.0163801107555628,0.00277719250880182,2011,"CLAY",29,47,683,128118,7608000,3392,0.400600612163544,1687.1,0.00662905356836937,0.142329350113869,0.00341700017452201,0,0
29047,0.0285275112837553,0.0785532668232918,0.116664603352547,0.0646415427327156,0.0209862217307091,0.00179888366255909,0.141692414879799,0.000170065657584928,0.000375094619812444,0.000932716007810086,0.00422462401911616,0.364821791648865,0.157381221652031,0.016046604141593,0.00318340351805091,2021,"CLAY",29,47,578,110650,5653000,4282,0.400600612163544,1687.1,0.00662905356836937,0.145746350288391,0.01163487136364,0,0
29049,0.0150259956717491,0.0279300734400749,0.0315858237445354,0.0037590111605823,0.000467718025902286,0.000621982908342034,0.131247729063034,1.06672532638186e-05,0.000169034930877388,1.72317159012891e-05,7.79530018917285e-05,0.497586995363235,0.275428652763367,0.0149118453264236,0.00115931511390954,2001,NA,NA,NA,NA,NA,NA,NA,0.445309102535248,15816.5,0.0589901088725573,NA,NA,NA,NA
29049,0.0148231629282236,0.0274407397955656,0.0344612598419189,0.00459351856261492,0.000599827850237489,0.000736040470656008,0.130833938717842,1.72317159012891e-05,0.000172303858562373,1.80522747541545e-05,0.00033476873068139,0.445309102535248,0.324552804231644,0.0148691767826676,0.00123808870557696,2011,"CLINTON",29,49,889,226442,4101000,1541,0.445309102535248,15816.5,0.0589901088725573,0.275428652763367,0.049124151468277,1,1
29049,0.0144697204232216,0.028994482010603,0.0352547094225883,0.00479910336434841,0.000658908043988049,0.000804967305157334,0.130869284272194,5.16951513418462e-05,0.000185432785656303,0.000887004192918539,0.00135183648671955,0.378012150526047,0.387456595897675,0.0148610137403011,0.0013431201223284,2021,"CLINTON",29,49,758,191602,5271000,3427,0.445309102535248,15816.5,0.0589901088725573,0.324552804231644,0.062903791666031,1,1
29051,0.0215890873223543,0.0577357187867165,0.0391024798154831,0.0167774688452482,0.00346212019212544,0.00182576454244554,0.321183323860168,0.0253607332706451,0.0383446179330349,7.83963787398534e-06,0.00050682295113802,0.396648079156876,0.0606309622526169,0.0108419125899673,0.00598300341516733,2001,NA,NA,NA,NA,NA,NA,NA,0.391001015901566,1346.9,0.00537511278909386,NA,NA,NA,NA
29051,0.0221819672733545,0.0559744834899902,0.0460956431925297,0.0217659641057253,0.00424521323293447,0.00200868933461607,0.31812110543251,0.0224095452576876,0.0364299044013023,0.000229091630899347,0.00151900725904852,0.391001015901566,0.0613836273550987,0.0107685700058937,0.00586610706523061,2011,"COLE",29,51,1098,185689,3312000,1974,0.391001015901566,1346.9,0.00537511278909386,0.0606309622526169,0.000752665102481793,0,0
29051,0.021916626021266,0.059099093079567,0.0482033602893353,0.0233931895345449,0.00472689606249332,0.00211321795359254,0.316293984651566,0.0202298443764448,0.0334537327289581,0.00116714974865317,0.00323877204209566,0.384738922119141,0.064724288880825,0.0107050109654665,0.00599585426971316,2021,"COLE",29,51,1055,176306,5965000,2913,0.391001015901566,1346.9,0.00537511278909386,0.0613836273550987,0.0033406615257263,0,0
29053,0.00996848754584789,0.0337574183940887,0.0127466823905706,0.00352429575286806,0.000487189012346789,0.00107572309207171,0.224695593118668,0.00228942558169365,0.00636812252923846,6.10512552157161e-06,0.00023382630024571,0.355667322874069,0.333374410867691,0.0103587657213211,0.00544663099572062,2001,NA,NA,NA,NA,NA,NA,NA,0.338885754346848,12265,0.0339340211382877,NA,NA,NA,NA
29053,0.0102836834266782,0.0343699641525745,0.0146581707522273,0.00420990120619535,0.000674005830660462,0.00115842919331044,0.222220942378044,0.00214785290881991,0.00618310924619436,1.40417887450894e-05,0.000352799223037437,0.338885754346848,0.349199444055557,0.0102221593260765,0.0054197683930397,2011,"COOPER",29,53,923,293966,10479000,1332,0.338885754346848,12265,0.0339340211382877,0.333374410867691,0.015825033187866,0,0
29053,0.0102313617244363,0.0360855609178543,0.015271014533937,0.00437578884884715,0.000737060618121177,0.00134097249247134,0.22033303976059,0.00205383403226733,0.00576392095535994,0.000162013733643107,0.000845939619466662,0.315874487161636,0.371226876974106,0.0101411221548915,0.00555700436234474,2021,"COOPER",29,53,928,307128,15015000,2841,0.338885754346848,12265,0.0339340211382877,0.349199444055557,0.022027432918549,1,1
29055,0.00424203556030989,0.0386972911655903,0.00776747241616249,0.0022267447784543,0.000234483988606371,0.00173124729190022,0.686561286449432,0.015058608725667,0.0143562098965049,0.00078975164797157,0.00270492467097938,0.221747741103172,0.000955157971475273,0.00241321255452931,0.000513774750288576,2001,NA,NA,NA,NA,NA,NA,NA,0.226086154580116,367.5,0.000773384034888159,NA,NA,NA,NA
29055,0.00474121980369091,0.0390771850943565,0.00941899046301842,0.00268223532475531,0.000309705443214625,0.0020067763980478,0.67706024646759,0.0146059868857265,0.0141048710793257,0.00131998234428465,0.00437178602442145,0.226086154580116,0.0013752105878666,0.00230111973360181,0.000538498570676893,2011,"CRAWFORD",29,55,751,217667,-515000,1247,0.226086154580116,367.5,0.000773384034888159,0.000955157971475273,0.000420052616391327,0,0
29055,0.00474462332203984,0.0401785112917423,0.00980174541473389,0.00286066508851945,0.000379320321371779,0.00234907423146069,0.66943496465683,0.0144186345860362,0.0135339358821511,0.00320512265898287,0.00735457707196474,0.227071911096573,0.00184453744441271,0.00217917701229453,0.000643154548015445,2021,"CRAWFORD",29,55,679,194380,-1310000,2080,0.226086154580116,367.5,0.000773384034888159,0.0013752105878666,0.00046932685654611,0,0
29057,0.0291973203420639,0.0366779342293739,0.00682837096974254,0.00109187769703567,0.000205232849111781,0.000605396635364741,0.222752243280411,0.00234436732716858,0.00808248110115528,6.86397527260851e-07,0.000173658569110557,0.573406875133514,0.115861177444458,0.00172428169753402,0.00104812893550843,2001,NA,NA,NA,NA,NA,NA,NA,0.564571440219879,3995.3,0.0127398653807247,NA,NA,NA,NA
29057,0.0271068625152111,0.036655742675066,0.0079353079199791,0.00137458997778594,0.000245649280259386,0.000801392889115959,0.21906341612339,0.00213355710729957,0.00768660055473447,2.53967082244344e-05,0.00176806631498039,0.564571440219879,0.127637177705765,0.00164946436416358,0.00134533911477774,2011,"DADE",29,57,893,296167,8093000,1277,0.564571440219879,3995.3,0.0127398653807247,0.115861177444458,0.011776000261307,0,0
29057,0.0289527140557766,0.0374103337526321,0.00831439904868603,0.00156952685210854,0.000312916235998273,0.0011726610828191,0.211776241660118,0.00219945120625198,0.00748838344588876,0.000113255591713823,0.00122026680037379,0.552883744239807,0.143766328692436,0.00160484842490405,0.00121492356993258,2021,"DADE",29,57,734,245554,19899000,2192,0.564571440219879,3995.3,0.0127398653807247,0.127637177705765,0.016129150986671,0,0
29059,0.00152666808571666,0.0390167757868767,0.00642949854955077,0.00123373756650835,0.000199720219825394,0.000301053136354312,0.460521727800369,0.0043092044070363,0.0165226049721241,1.15223201646586e-05,0.000673674105200917,0.468019425868988,0.000149150029756129,0.000927399494685233,0.000157788599608466,2001,NA,NA,NA,NA,NA,NA,NA,0.467812120914459,180.3,0.000520784700260857,NA,NA,NA,NA
29059,0.00168374471832067,0.0391030162572861,0.0088658919557929,0.00220029102638364,0.000233647049753927,0.000659525278024375,0.453408032655716,0.00405187252908945,0.0159165430814028,0.000126105398521759,0.00144951033871621,0.467812120914459,0.00342817208729684,0.000875567726325244,0.000185954282642342,2011,"DALLAS",29,59,1243,234739,7192000,1396,0.467812120914459,180.3,0.000520784700260857,0.000149150029756129,0.00327902205754071,0,0
29059,0.001860789838247,0.0404478199779987,0.00957090966403484,0.00242395652458072,0.000262869172729552,0.000835560727864504,0.446157872676849,0.00403120368719101,0.0156798809766769,0.000316223682602867,0.00157226750161499,0.468445122241974,0.00732563203200698,0.000802593014668673,0.000267250637989491,2021,"DALLAS",29,59,1188,217912,2376000,2326,0.467812120914459,180.3,0.000520784700260857,0.00342817208729684,0.00389745994471014,0,0
29061,0.00708585884422064,0.0320777334272861,0.0146900676190853,0.00243059825152159,0.000248537748120725,0.00124513148330152,0.181730180978775,6.7783024860546e-05,0.000781697337515652,8.79073777468875e-05,0.000144116827868856,0.436221063137054,0.30359548330307,0.018870523199439,0.000723306206054986,2001,NA,NA,NA,NA,NA,NA,NA,0.42499977350235,55245.8,0.153247649686456,NA,NA,NA,NA
29061,0.00707571487873793,0.0320560410618782,0.0164473205804825,0.00271577131934464,0.000270521442871541,0.00144725921563804,0.179332032799721,7.20576281310059e-05,0.000812230224255472,0.000146200254675932,0.00079371256288141,0.42499977350235,0.314337700605392,0.0186659526079893,0.000827728712465614,2011,"DAVIESS",29,61,1029,330410,5709000,1176,0.42499977350235,55245.8,0.153247649686456,0.30359548330307,0.010742217302322,0,0
29061,0.00733276270329952,0.0329922810196877,0.0170158799737692,0.00290263257920742,0.000330976588884369,0.0017019035294652,0.178065687417984,9.95372392935678e-05,0.000816504820249975,0.00162113294936717,0.0020736267324537,0.38810521364212,0.347718834877014,0.018229840323329,0.000993216992355883,2021,"DAVIESS",29,61,1199,314925,22238000,2784,0.42499977350235,55245.8,0.153247649686456,0.314337700605392,0.033381134271622,1,1
29063,0.0070969220250845,0.0342291593551636,0.0177775882184505,0.00286035751923919,0.000483101786812767,0.000307650974718854,0.124251194298267,0.000156681664520875,0.000973474234342575,2.69296615442727e-05,9.87420862657018e-05,0.54515141248703,0.2506283223629,0.0150093724951148,0.000949066539760679,2001,NA,NA,NA,NA,NA,NA,NA,0.505420088768005,35657.9,0.132228515112356,NA,NA,NA,NA
29063,0.00719321565702558,0.0340477637946606,0.0198764838278294,0.00327428709715605,0.000651208159979433,0.000465148681541905,0.122438319027424,0.000217885433812626,0.000997955678030849,3.75383133359719e-05,0.000399258016841486,0.505420088768005,0.28923287987709,0.0148273939266801,0.000920504739042372,2011,"DE KALB",29,63,833,225340,4192000,1139,0.505420088768005,35657.9,0.132228515112356,0.2506283223629,0.03860455751419,1,1
29063,0.00723701389506459,0.0350274592638016,0.0204115584492683,0.00339704286307096,0.000717374903615564,0.000553282094188035,0.120891809463501,0.000282353401416913,0.000996323651634157,0.0012493918184191,0.0020548147149384,0.436726719141006,0.3549884557724,0.0144324256107211,0.00103393581230193,2021,"DE KALB",29,63,863,242855,9217000,2817,0.505420088768005,35657.9,0.132228515112356,0.28923287987709,0.06575557589531,1,1
29065,0.00123898021411151,0.0351605638861656,0.00431037787348032,0.000853368081152439,0.00020121963461861,0.00103323068469763,0.642105579376221,0.0234751962125301,0.0159236546605825,0.00114941934589297,0.00476783327758312,0.268968433141708,0.000320086372084916,0.000329922884702682,0.000162115684361197,2001,NA,NA,NA,NA,NA,NA,NA,0.272174447774887,186.4,0.000386909759709837,NA,NA,NA,NA
29065,0.00148568791337311,0.0351368449628353,0.00559098878875375,0.00105658604297787,0.000217799650272354,0.00110139290336519,0.637748062610626,0.0226297676563263,0.0158913563936949,0.00271835923194885,0.00317629682831466,0.272174447774887,0.000599216786213219,0.000321172323310748,0.000151983447722159,2011,"DENT",29,65,693,210108,-1836000,991,0.272174447774887,186.4,0.000386909759709837,0.000320086372084916,0.000279130414128303,0,0
29065,0.00154702283907682,0.0359478257596493,0.00572985736653209,0.00119709025602788,0.000249082688242197,0.00112037302460521,0.635991215705872,0.0221718605607748,0.0154733834788203,0.00147610192652792,0.00332480063661933,0.274795919656754,0.000505039875861257,0.000315645651426166,0.00015474678366445,2021,"DENT",29,65,673,188060,-1056000,1602,0.272174447774887,186.4,0.000386909759709837,0.000599216786213219,-9.4176910351962e-05,0,0
29067,0.000229074459639378,0.0364263653755188,0.0031310876365751,0.000554539554286748,0.000105365717899986,0.000506662821862847,0.564194142818451,0.0160026103258133,0.0301358252763748,0.000413685833336785,0.0021572548430413,0.34540131688118,0.000461988151073456,0.000228859105845913,5.11898215336259e-05,2001,NA,NA,NA,NA,NA,NA,NA,0.35374042391777,493.2,0.000947153798244108,NA,NA,NA,NA
29067,0.000307992100715637,0.0370570607483387,0.00386052369140089,0.000688486208673567,0.000136932780151255,0.000690092972945422,0.553367972373962,0.0153745161369443,0.0299831684678793,0.00134339032229036,0.00275265867821872,0.35374042391777,0.000413784408010542,0.000216914806514978,6.61201847833581e-05,2011,"DOUGLAS",29,67,1160,312461,3288000,1071,0.35374042391777,493.2,0.000947153798244108,0.000461988151073456,-4.8203743062914e-05,0,0
29067,0.000380937592126429,0.0378925576806068,0.00415299460291862,0.000753753236494958,0.000157408707309514,0.00169904343783855,0.54404604434967,0.0145598398521543,0.0286861695349216,0.00220573553815484,0.00663883471861482,0.358217269182205,0.000256375700701028,0.000179164373548701,0.000173830034327693,2021,"DOUGLAS",29,67,984,253922,-735000,1624,0.35374042391777,493.2,0.000947153798244108,0.000413784408010542,-0.000157408707309514,0,0
29069,0.00765421381220222,0.0164652764797211,0.039178978651762,0.00635219179093838,0.00136405334342271,3.5561912227422e-05,0.0111304624006152,1.01605464806198e-05,0.000313071825075895,6.35034155038738e-07,1.27006824186537e-05,0.0171452835202217,0.845882952213287,0.0542565025389194,0.000197949339053594,2001,NA,NA,NA,NA,NA,NA,NA,0.0174126178026199,1497.8,0.00431864858353552,NA,NA,NA,NA
29069,0.00733762141317129,0.0168440826237202,0.0408090092241764,0.00717283226549625,0.00150080444291234,9.46200889302418e-05,0.0106199197471142,7.62040963309119e-06,0.000438522343756631,3.81020481654559e-06,1.33229059429141e-05,0.0174126178026199,0.843048274517059,0.0545344091951847,0.000162470343639143,2011,"DUNKLIN",29,69,429,297031,17901000,1936,0.0174126178026199,1497.8,0.00431864858353552,0.845882952213287,-0.00283467769622803,0,0
29069,0.00745981838554144,0.0204485151916742,0.0411726124584675,0.00681731151416898,0.00161447550635785,0.000111130975710694,0.0106677114963531,8.25544339022599e-06,0.000493243453092873,5.08027324030991e-06,5.14249550178647e-05,0.0169827006757259,0.839564263820648,0.0544610023498535,0.000142474862514064,2021,"DUNKLIN",29,69,345,279768,56188000,3770,0.0174126178026199,1497.8,0.00431864858353552,0.843048274517059,-0.00348401069641102,0,0
29071,0.0142301898449659,0.0581580437719822,0.0239676162600517,0.0079724034294486,0.00136999157257378,0.00135542300995439,0.455807149410248,0.0192456766963005,0.0424080193042755,2.38987431657733e-05,0.000496076128911227,0.288559377193451,0.0708939582109451,0.0137993786484003,0.0017127365572378,2001,NA,NA,NA,NA,NA,NA,NA,0.280723720788956,3389.2,0.0057405817426362,NA,NA,NA,NA
29071,0.014702994376421,0.0589763410389423,0.0294571854174137,0.0105749610811472,0.0018005424644798,0.00155535561498255,0.451360702514648,0.0182666499167681,0.0411852449178696,9.97025708784349e-05,0.00143189961090684,0.280723720788956,0.0745849311351776,0.0135469483211637,0.00173279969021678,2011,"FRANKLIN",29,71,1833,300212,1509000,2431,0.280723720788956,3389.2,0.0057405817426362,0.0708939582109451,0.0036909729242325,0,0
29071,0.0143622513860464,0.0624775029718876,0.0308393780142069,0.01154775172472,0.00219225767068565,0.00161286198999733,0.448291182518005,0.0175981596112251,0.0396674834191799,0.000903990236110985,0.00328946439549327,0.270837545394897,0.0811160877346992,0.0132645219564438,0.00199949950911105,2021,"FRANKLIN",29,71,1841,291589,4026000,3722,0.280723720788956,3389.2,0.0057405817426362,0.0745849311351776,0.0065311565995216,0,0
29073,0.0125725818797946,0.0391019023954868,0.00993142370134592,0.00233607669360936,0.000382536061806604,0.00120640906970948,0.54034149646759,0.0166697464883327,0.0260785669088364,1.5856418031035e-05,0.000612454139627516,0.295971125364304,0.0458978414535522,0.00837700441479683,0.000505025964230299,2001,NA,NA,NA,NA,NA,NA,NA,0.294317752122879,1947.9,0.00586429706328489,NA,NA,NA,NA
29073,0.0133909163996577,0.0399330332875252,0.0115190977230668,0.0027847490273416,0.000473049789434299,0.00120574841275811,0.537679195404053,0.0158351883292198,0.0255517885088921,6.07829351793043e-05,0.00156173924915493,0.294317752122879,0.0470109842717648,0.00820708833634853,0.000468876387458295,2011,"GASCONADE",29,73,877,222214,359000,1586,0.294317752122879,1947.9,0.00586429706328489,0.0458978414535522,0.0011131428182126,0,0
29073,0.0131350485607982,0.0413580723106861,0.0119444066658616,0.00289244065061212,0.000498816487379372,0.00127512018661946,0.535631239414215,0.0152736064046621,0.024627735838294,0.00149123813025653,0.00312828295864165,0.287416785955429,0.0526309125125408,0.0080593042075634,0.000637038261629641,2021,"GASCONADE",29,73,859,208922,-741000,2451,0.294317752122879,1947.9,0.00586429706328489,0.0470109842717648,0.00561992824077601,0,0
29075,0.00503627769649029,0.030071996152401,0.0104725258424878,0.00130366685334593,0.000363239727448672,0.000583020970225334,0.156661003828049,0.000257235922617838,0.00122450664639473,0.000140631716931239,0.000282676832284778,0.5240238904953,0.251947939395905,0.016188383102417,0.00144306512083858,2001,NA,NA,NA,NA,NA,NA,NA,0.491859436035156,48580.1,0.15446306071251,NA,NA,NA,NA
29075,0.00514157442376018,0.0300940033048391,0.0117627894505858,0.00163577683269978,0.000400694407289848,0.000794321880675852,0.154124960303307,0.000283383502392098,0.00122874684166163,0.000150525404023938,0.00132716773077846,0.491859436035156,0.283750057220459,0.0158254224807024,0.00162115157581866,2011,"GENTRY",29,75,821,291540,9346000,1156,0.491859436035156,48580.1,0.15446306071251,0.251947939395905,0.031802117824554,1,1
29075,0.00547081464901567,0.0307773314416409,0.0121025489643216,0.00171735766343772,0.000431024411227554,0.00103389052674174,0.151880428195,0.000446629390353337,0.00127962871920317,0.00201275222934783,0.00290358415804803,0.448063433170319,0.32468444108963,0.0152400014922023,0.00195612362585962,2021,"GENTRY",29,75,708,253310,15523000,2636,0.491859436035156,48580.1,0.15446306071251,0.283750057220459,0.040934383869171,1,1
29077,0.00370979984290898,0.0836304351687431,0.0625360831618309,0.0307529028505087,0.0104886293411255,0.00204379879869521,0.227140843868256,0.00451793428510427,0.0158039275556803,1.0252314268655e-06,0.000169163176906295,0.556700885295868,0.00135586853139102,0.000866431917529553,0.000282216671621427,2001,NA,NA,NA,NA,NA,NA,NA,0.540039956569672,77,0.000178154244929432,NA,NA,NA,NA
29077,0.00373953161761165,0.0798371210694313,0.0739546120166779,0.0416534543037415,0.0131239872425795,0.00217144005000591,0.221270069479942,0.00420267600566149,0.0153618948534131,1.0252314268655e-06,0.00026404790696688,0.540039956569672,0.00324078276753426,0.00084812892600894,0.000291292555630207,2011,"GREENE",29,77,2122,274815,4494000,3299,0.540039956569672,77,0.000178154244929432,0.00135586853139102,0.00188491423614324,0,0
29077,0.0038473242893815,0.0836861804127693,0.0766378566622734,0.0450351200997829,0.0149150667712092,0.00218271766789258,0.217538341879845,0.00405196659266949,0.0148146413266659,4.30597174272407e-05,0.000420223892433569,0.526935636997223,0.00876371096819639,0.000813383376225829,0.000314760574838147,2021,"GREENE",29,77,1752,210600,-5639000,3683,0.540039956569672,77,0.000178154244929432,0.00324078276753426,0.00552292820066213,0,0
29079,0.00608671503141522,0.0301400180906057,0.0170949902385473,0.00275102583691478,0.000634630036074668,0.00220728735439479,0.136647000908852,7.17373477527872e-05,0.000804791343398392,6.94181944709271e-05,0.000185629280167632,0.432957977056503,0.336821734905243,0.0316504575312138,0.00187660823576152,2001,NA,NA,NA,NA,NA,NA,NA,0.411813199520111,38533.9,0.138319097979031,NA,NA,NA,NA
29079,0.00639875791966915,0.0296241454780102,0.0186639409512281,0.00308962306007743,0.000683020567521453,0.00270488113164902,0.135720565915108,8.20500863483176e-05,0.000799238332547247,9.31812755879946e-05,0.000565235735848546,0.411813199520111,0.356661587953568,0.0310439150780439,0.00205668457783759,2011,"GRUNDY",29,79,735,211895,7451000,1024,0.411813199520111,38533.9,0.138319097979031,0.336821734905243,0.019839853048325,0,0
29079,0.00652149599045515,0.0299770031124353,0.0190139226615429,0.00322844833135605,0.000730617786757648,0.00359956687316298,0.135634735226631,0.000167725142091513,0.000790967140346766,0.00199383939616382,0.00187607342377305,0.375083655118942,0.388678520917892,0.0303871911019087,0.00231629353947937,2021,"GRUNDY",29,79,689,203954,13049000,2303,0.411813199520111,38533.9,0.138319097979031,0.356661587953568,0.032016932964324,1,1
29081,0.00531237618997693,0.0303060505539179,0.0131848426535726,0.00249423761852086,0.000282239547232166,0.00077385880285874,0.189246833324432,0.000994378351606429,0.00342867732979357,0.000166413432452828,0.000504204421304166,0.539016008377075,0.20299357175827,0.0104246977716684,0.000871618103701621,2001,NA,NA,NA,NA,NA,NA,NA,0.516247272491455,74852.9,0.161875597854912,NA,NA,NA,NA
29081,0.00604102294892073,0.0304800234735012,0.0141874616965652,0.00275916163809597,0.000323379557812586,0.00101919146254659,0.185249760746956,0.0010111213196069,0.00336744589731097,0.000308550021145493,0.00180974300019443,0.516247272491455,0.225958451628685,0.0102805756032467,0.000956838019192219,2011,"HARRISON",29,81,1101,388160,9481000,951,0.516247272491455,74852.9,0.161875597854912,0.20299357175827,0.022964879870415,1,1
29081,0.0063039418309927,0.0310657117515802,0.0145466160029173,0.00283731892704964,0.000366433028830215,0.00131181080359966,0.182741090655327,0.00138627470005304,0.0033155728597194,0.00354419695213437,0.00368796242401004,0.468796193599701,0.268902152776718,0.0101630184799433,0.00103169050998986,2021,"HARRISON",29,81,1051,400833,25671000,2494,0.516247272491455,74852.9,0.161875597854912,0.225958451628685,0.042943701148033,1,1
29083,0.0479203090071678,0.0322682410478592,0.0169773865491152,0.00404528714716434,0.00074924377258867,0.00242709438316524,0.155212089419365,0.00196074135601521,0.004397077485919,0.000171770894667134,0.00106403685640544,0.472626388072968,0.161363691091537,0.0630022957921028,0.0358142852783203,2001,NA,NA,NA,NA,NA,NA,NA,0.457666486501694,10592.7,0.0237484034514809,NA,NA,NA,NA
29083,0.0409650541841984,0.0325509123504162,0.0181389953941107,0.00470106676220894,0.000851736927870661,0.00284472922794521,0.154989078640938,0.00205774581991136,0.00458714878186584,0.000250267912633717,0.00238592806272209,0.457666486501694,0.174320593476295,0.0628210306167603,0.0408691875636578,2011,"HENRY",29,83,1010,337880,4010000,1209,0.457666486501694,10592.7,0.0237484034514809,0.161363691091537,0.012956902384758,0,0
29083,0.0447885505855083,0.0336800403892994,0.0185730177909136,0.00475584017112851,0.00098175136372447,0.00323790404945612,0.156093880534172,0.00211800797842443,0.00450573721900582,0.00124689470976591,0.00209985836409032,0.435661345720291,0.191213950514793,0.0626163184642792,0.0384268201887608,2021,"HENRY",29,83,894,357573,9456000,2124,0.457666486501694,10592.7,0.0237484034514809,0.174320593476295,0.016893357038498,0,0
29085,0.0301595348864794,0.0357801355421543,0.00884720589965582,0.00107777549419552,7.84910880611278e-05,0.00133823393844068,0.457100361585617,0.0233824215829372,0.044344536960125,4.21378717874177e-05,0.00155366084072739,0.382439523935318,0.00905176252126694,0.00349103473126888,0.00131318054627627,2001,NA,NA,NA,NA,NA,NA,NA,0.386903017759323,456.4,0.00178814311662865,NA,NA,NA,NA
29085,0.029219152405858,0.0357936844229698,0.0106508685275912,0.00158651871606708,0.000152762222569436,0.00190679170191288,0.447805017232895,0.0219169594347477,0.0429789870977402,0.000243069182033651,0.00324559491127729,0.386903017759323,0.0124912690371275,0.00335515243932605,0.00175114185549319,2011,"HICKORY",29,85,534,156143,1875000,1082,0.386903017759323,456.4,0.00178814311662865,0.00905176252126694,0.00343950651586056,0,0
29085,0.0299807600677013,0.0369343347847462,0.0112704485654831,0.00183127576019615,0.000200025679077953,0.00204498833045363,0.440899699926376,0.0217042751610279,0.0420539639890194,0.00153854384552687,0.00396262994036078,0.385662198066711,0.0170873440802097,0.00327642192132771,0.00155310181435198,2021,"HICKORY",29,85,487,181965,421000,1941,0.386903017759323,456.4,0.00178814311662865,0.0124912690371275,0.0045960750430822,0,0
29087,0.0143735334277153,0.0270512364804745,0.0205178782343864,0.00320047023706138,0.0001906077231979,0.000768710335250944,0.0941437631845474,6.5013489802368e-05,0.000350186281139031,8.12668586149812e-05,0.00040432988316752,0.0784112811088562,0.705375194549561,0.016039352864027,0.0390271134674549,2001,NA,NA,NA,NA,NA,NA,NA,0.0678817555308342,6721.8,0.0226992235084678,NA,NA,NA,NA
29087,0.0213886685669422,0.024331234395504,0.0236108843237162,0.00403840048238635,0.00025044969515875,0.00268677156418562,0.0923260822892189,6.7968649091199e-05,0.000353141454979777,5.76255915802903e-05,0.000969791726674885,0.0678817555308342,0.710612118244171,0.012622375972569,0.0388026833534241,2011,"HOLT",29,87,486,252263,14604000,1491,0.0678817555308342,6721.8,0.0226992235084678,0.705375194549561,0.00523692369461004,0,0
29087,0.0152221666648984,0.0244587734341621,0.0243137814104557,0.0042489180341363,0.000276307342574,0.00303289340808988,0.0912245884537697,8.27444382593967e-05,0.000356096599716693,0.000362745719030499,0.00306080258451402,0.0635501146316528,0.712474703788757,0.00918246246874332,0.0481528826057911,2021,"HOLT",29,87,408,200337,34115000,3799,0.0678817555308342,6721.8,0.0226992235084678,0.710612118244171,0.00186258554458596,0,0
29089,0.0158533714711666,0.0310538578778505,0.0132272783666849,0.00160983798559755,0.000296724145300686,0.000779128924477845,0.297023236751556,0.00173098989762366,0.005750996991992,3.46410779457074e-05,0.00030292515293695,0.358679920434952,0.250969618558884,0.0154695613309741,0.00721785426139832,2001,NA,NA,NA,NA,NA,NA,NA,0.343288034200668,15233.5,0.0513202260107737,NA,NA,NA,NA
29089,0.0170664843171835,0.0308933854103088,0.0147937824949622,0.00180620339233428,0.000311465031700209,0.000836114108096808,0.295012533664703,0.0016484409570694,0.00554536189883947,4.49572507932317e-05,0.000743873650208116,0.343288034200668,0.265494614839554,0.0154371028766036,0.0070776310749352,2011,"HOWARD",29,89,806,270228,12404000,1334,0.343288034200668,15233.5,0.0513202260107737,0.250969618558884,0.01452499628067,0,0
29089,0.0169503036886454,0.0320752188563347,0.0149941509589553,0.00183444179128855,0.000325376633554697,0.00135569646954536,0.293402373790741,0.00149126967880875,0.00523285800591111,0.0011950817424804,0.00271115824580193,0.315556317567825,0.290264099836349,0.0154604287818074,0.00715117203071713,2021,"HOWARD",29,89,765,243420,11975000,2537,0.343288034200668,15233.5,0.0513202260107737,0.265494614839554,0.024769484996795,1,1
